MAT_KEY;MAT_KEY2;MAT_DESC;MAT_DESC2;MAT_DESCS;MAT_MANUF_KEY;MAT_THICK;MAT_COL;MAT_COL2;MAT_LAYER;MAT_GROUP;MAT_ART1;MAT_ART2;MAT_ART3;MAT_ART4;MAT_ART5;MAT_W_UN;MAT_O_UN;MAT_ROT;MAT_WEIGHT;MAT_W_PRICE;MAT_BM_L;MAT_BM_W;MAT_BM_T;MAT_ED_L;MAT_ED_W;MAT_ED_T;MAT_ED_M;MAT_MEMO;MAT_DRILL;MAT_DATE;MAT_MC_MAT;MAT_MC_MAT_NO_EDGE;MAT_MR_MAT;MAT_MP_MAT;MAT_MATHATCH;MAT_DECORE;MAT_LEVEL1;MAT_LEVEL2;MAT_LEVEL3;MAT_LEVEL_ABAND;MAT_LEVEL_TMP;MAT_CUSTOM01;MAT_CUSTOM02;MAT_CUSTOM03;MAT_CUSTOM04;MAT_CUSTOM05;MAT_CUSTOM06;MAT_CUSTOM07;MAT_CUSTOM08;MAT_CUSTOM09;MAT_CUSTOM10;MAT_NO_ORDER;MAT_ID;MAT_F_LEN;MAT_F_WID;MAT_F_THK;MAT_FACT;MAT_REST;MAT_MAC;MAT_ROUTER_GROUP;MAT_IMAGE_ID;MAT_ROUTER_DATA;MAT_COL_RAL;MAT_COL_NCS
BL_973A7480;;BLUMOTION CLIP-ON CLIP 45" I 973A7480;;;7072883;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0,046;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3227;0;0;0;1;0;;;;;;
BL_973A7680;;BLUMOTION CLIP-ON CLIP 45'' II 973A7680;;;7072963;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0,056;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3228;0;0;0;1;0;;;;;;
BL_973A9000;;BLUMOTION CLIP-ON CRISTALLO 973A9000;;;7086303;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0,026;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3229;0;0;0;1;0;;;;;;
BL_770M5502S_CS;;LEGRABOX M 550 mm 770M5502S CS;;;3097882;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;1,929;14;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7299;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770M5502S.MAC;;;;;
BL_993.0530;;UBLAŽIVAČ ZA VRATA 5MM 993.0530;;;7834990;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0,001;0;0;0;0;0;0;0;0;System.Byte[];8;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3230;0;0;0;1;0;Okov\Blum\Panti\993.0530.MAC;;89;;;
BL_770M6002S_CS;;LEGRABOX M 600 mm 770M6002S CS;;;7450680;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;2,115;15;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7300;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770M6002S.MAC;;;;;
BL_993.0830.01;;UBLAŽIVAČ ZA BUŠENJE 8MM 993.0830.01;;;;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0,001;0;0;0;0;0;0;0;0;System.Byte[];8;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3231;0;0;0;1;0;Okov\Blum\Panti\993.0830.01.MAC;;90;;;
BL_770M6502S_CS;;LEGRABOX M 650 mm 770M6502S CS;;;6918629;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;2,256;15;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7301;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770M6502S.MAC;;;;;
BL_770N4002S_CS;;LEGRABOX N 400 mm 770N4002S CS;;;2001183;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;1,323;14;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7302;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770N4002S.MAC;;;;;
BL_770N4502S_CS;;LEGRABOX N 450 mm 770N4502S CS;;;7660494;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;1,498;14;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7303;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770N4502S.MAC;;;;;
BL_770N5002S_CS;;LEGRABOX N 500 mm 770N5002S CS;;;1365197;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;1,498;14;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7304;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770N5002S.MAC;;;;;
BL_770N5502S_CS;;LEGRABOX N 550 mm 770N5502S CS;;;3588781;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0;14;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7305;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\770N5502S.MAC;;;;;
BL_ZB7C000S_CS;;LEGRABOX NOSAČ ZADNJE STRANICE ZB7C000S CS;;;5171591;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,048;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7306;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZB7C000S.MAC;;;;;
BL_ZB7F000S_CS;;LEGRABOX NOSAČ ZADNJE STRANICE ZB7F000S CS;;;8563945;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,083;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7307;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZB7F000S.MAC;;;;;
BL_ZB7K000S_CS;;LEGRABOX NOSAČ ZADNJE STRANICE ZB7K000S CS;;;5323519;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,038;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7308;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZB7K000S.MAC;;;;;
BL_ZB7M000S_CS;;LEGRABOX NOSAČ ZADNJE STRANICE ZB7M000S CS;;;1624050;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,02;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7309;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZB7M000S.MAC;;;;;
BL_993.706;;UBLAŽIVAČ ZA BUŠENJE 4MM 993.706;;;;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0,001;0;0;0;0;0;0;0;0;System.Byte[];8;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3232;0;0;0;1;0;Okov\Blum\Panti\993.706.MAC;;91;;;
BL_993.710;;UBLAŽIVAČ ZA VRATA SAMOLJEPIVI SILIKONSKI 1.5 mm;;;;0;0;0;4026531840;4026531840;7;0;0;0;0;KOM;KOM;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3233;0;0;0;1;0;;;;;;
BL_ZB7N000S_CS;;LEGRABOX NOSAČ ZADNJE STRANICE ZB7N000S CS;;;1895768;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,016;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7310;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZB7N000S.MAC;;;;;
BL_ZI7.0KS0_CS;;LEGRABOX NOSAČ PREDNJE STRANICE ZI7.0KS0 CS;;;1889025;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,4;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7311;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZI7.0KS0.MAC;;;;;
BL_ZI7.0MS0_CS;;LEGRABOX NOSAČ PREDNJE STRANICE ZI7.0MS0 CS;;;6607358;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,355;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7312;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZI7.0MS0.MAC;;;;;
BL_ZI7.2CS0_CS;;LEGRABOX NOSAČ PREDNJE STRANICE ZI7.2CS0 CS;;;2441674;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,53;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7313;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZI7.2CS0.MAC;;;;;
BL_ZI7.3CS0_CS;;LEGRABOX NOSAČ PREDNJE STRANICE ZI7.3CS0 CS;;;9857633;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;PAR;PAR;1;0,523;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7314;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZI7.3CS0.MAC;;;;;
BL_ZR7.1080U_CS;;LEGRABOX PREČNI RELING ZR7.1080U CS;;;;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;M1;KOM;1;0,342;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7315;1080;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZR7.1080U_2D.MAC;;;;;
BL_ZV7.1043C01_CS;;LEGRABOX PREDNJA STRANICA BEZ UTORA ZV7.1043C01 CS;;;;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;M1;KOM;0;0,796;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7316;1043;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZV7.XXXXC01_2D.MAC;;;;;
BL_ZV7.1043MN1_CS;;LEGRABOX PREDNJA STRANICA S UTOROM ZV7.1043MN1 CS;;;;0;-15067368;0;4026531840;4026531840;7;0;0;0;0;M1;KOM;1;0,564;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;7317;1043;0;0;1;0;Okov\Blum\Vodilice\LegraBox\ZV7.XXXXMN1_2D.MAC;;;;;
SK_D4104CS_01;;Ultrapas D 4104 CS - Ulme Browny;;D4104CS;;0,8;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;5;5;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;D4104CS;1;0;0;0;0;;;;;;;;;;;0;7458;2750;1300;0,8;1;10;;;;;;
SK_D4104CS_19;;Iveral D 4104 CS 19 mm - Ulme Browny;;D4104CS_19;;19;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;Standard\RubBezMat;;;;D4104CS;1;0;0;0;0;;;;;;;;;;;0;7459;2800;2070;19;1;10;;;;;;
SK_D4105CC_01;;Ultrapas D 4105 CC - Eiche Chianti Achat;;D4105CC;;0,8;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;5;5;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;D4105CC;1;0;0;0;0;;;;;;;;;;;0;7460;2750;1300;0,8;1;10;;;;;;
SK_D4105CC_19;;Iveral D 4105 CC 19 mm - Eiche Chianti Achat;;D4105CC_19;;19;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;Standard\RubBezMat;;;;D4105CC;1;0;0;0;0;;;;;;;;;;;0;7461;2800;2070;19;1;10;;;;;;
SK_D4107CE_01;;Ultrapas D 4107 CE - Esche Classic Tabac;;D4107CE;;0,8;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;5;5;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;D4107CE;1;0;0;0;0;;;;;;;;;;;0;7462;2750;1300;0,8;1;10;;;;;;
SK_D4107CE_19;;Iveral D 4107 CE 19 mm - Esche Classic Tabac;;D4107CE_19;;19;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;Standard\RubBezMat;;;;D4107CE;1;0;0;0;0;;;;;;;;;;;0;7463;2800;2070;19;1;10;;;;;;
1MDF_GD_18;;MDF GRUND DDL 18 mm 2800x1840;;;;18;-32768;-32768;4026531840;4026531840;1;193;247;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;10.6.2026. 0:00:00;;;;;;;1;0;0;0;1;;;;;;;;;;;0;8243;2800;1840;18;1;0;;;;;;
1MDF_GD_22;;MDF GRUND DDL 22 mm 2800x1840;;;;22;-65536;-65536;4026531840;4026531840;1;193;247;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;19.5.2026. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8244;2800;1840;22;1;0;;;;;;
1MDF_GD_25;;MDF GRUND DDL 25 mm 2800x1840;;;;25;-32768;-32768;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8245;2800;1840;25;1;0;;;;;;
1MDF_GD_28;;MDF GRUND DDL 28 mm 2800x1840;;;;28;-32768;-32768;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8246;2800;1840;28;1;0;;;;;;
1MDF_GD_38;;MDF GRUND DDL 38 mm 2800x1840;;;;38;-32768;-32768;4026531840;4026531840;1;193;247;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;19.5.2026. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8247;2800;1840;38;1;0;;;;;;
1MDF_HDF_3_BIJELI;;MDF HDF BIJELI 3 mm ;;;;3;-16777216;-16777216;4026531840;4026531840;1;12;;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8248;2800;2070;3;1;0;;;;;;
1MDF_HDF_3_CRNI;;MDF HDF CRNI 3 mm ;;;;3;-16777216;-16777216;4026531840;4026531840;1;12;;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8249;2800;2070;3;1;0;;;;;;
1MDF_HDF_3_ANTRACIT;;MDF HDF ANTRACIT U961 3 mm ;;;;3;-16777216;-16777216;4026531840;4026531840;1;12;;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8250;2800;2070;3;1;0;;;;;;
1MDF_HDF_3_SVJ_SIVI;;MDF HDF SVJETLO SIVI U708 3 mm;;;;3;-16777216;-16777216;4026531840;4026531840;1;12;;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8251;2800;2070;3;1;0;;;;;;
1MDF_HDF_3_OB_BIJELI;;MDF HDF OBOSTRANO BIJELI 3 mm ;;;;3;-16777216;-16777216;4026531840;4026531840;1;12;;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8252;2800;2070;3;1;0;;;;;;
1MDF_03;;MDF SIROVI 3 mm 2800x2090;;;;3;-16777216;-16777216;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8253;2800;2090;3;1;0;;;;;;
1MDF_04;;MDF SIROVI 4 mm 2800x2090;;;;4;-16777216;-16777216;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8254;2800;2090;4;1;0;;;;;;
1MDF_05;;MDF SIROVI 5 mm 2800x2090;;;;5;-16777216;-16777216;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8255;2800;2090;5;1;0;;;;;;
1MDF_06;;MDF SIROVI 6 mm 2800x2090;;;;6;-16777216;-16777216;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8256;2800;2090;6;1;0;;;;;;
1MDF_08;;MDF SIROVI 8 mm 2800x2070;;;;8;-16777216;-16777216;4026531840;4026531840;1;193;253;;;M2;M2;1;0;37;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;8257;2800;2070;8;1;0;;;;;;
BL_T51.1700.04_L;;SKLOPKA TANDEM T51.1700.04 LEVA;+ desni u nastavku;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KOM;KOM;0;0,04;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3234;0;0;0;1;0;Okov\Blum\Vodilice\Tandem\T51.1700.04.MAC;;;;;
SK_D4109SX_01;;Ultrapas D 4109 SX - Beton Woodcon;;D4109SX;;0,8;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;5;5;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;D4109SX;1;0;0;0;0;;;;;;;;;;;0;7464;2600;1300;0,8;1;10;;;;;;
BL_T51.1700.04_R;;SKLOPKA TANDEM T51.1700.04 DESNA;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KOM;KOM;0;0,04;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3235;0;0;0;1;0;;;;;;
SK_D4109SX_19;;Iveral D 4109 SX 19 mm - Beton Woodcon;;D4109SX_19;;19;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;Standard\RubBezMat;;;;D4109SX;1;0;0;0;0;;;;;;;;;;;0;7465;2800;2070;19;1;10;;;;;;
BL_T51.7601_L;;SKLOPKA MOVENTO T51.7601 LEVA;+ desni u nastavku;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KOM;KOM;0;0,06;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3236;0;0;0;1;0;Okov\Blum\Vodilice\Movento\T51.7601.MAC;;;;;
SK_D4110CC_01;;Ultrapas D 4110 CC - Eiche Chianti Wild;;D4110CC;;0,8;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;5;5;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;D4110CC;1;0;0;0;0;;;;;;;;;;;0;7466;2750;1300;0,8;1;10;;;;;;
BL_T51.7601_R;;SKLOPKA MOVENTO T51.7601 DESNA;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KOM;KOM;0;0,06;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3237;0;0;0;1;0;;;;;;
CL_PRIM_UA73_A1023;;ABS PRIM_UA73 1/23 mm ;;PRIM_UA73 1;;1;0;-16776961;4026531840;4026531840;4;93;99;0;0;M1;M1;1;0;0;0;0;0;70;0;0;0;;0;9.6.2026. 0:00:00;;;;;;PRIM_UA73;0;0;1;0;0;;;;;;;;;;;0;12961;0;23;1;1;10;;;;;;
BL_T55.000R;;DRŽAČ ZA SINHRONIZACIJU T55.000R;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;PAR;PAR;0;0,01;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3238;1125;0;0;1;0;;;;;;
CL_PRIM_UA73_A1043;;ABS PRIM_UA73 1/43 mm ;;PRIM_UA73 1;;1;0;-16776961;4026531840;4026531840;4;93;99;0;0;M1;M1;1;0;0;0;0;0;70;0;0;0;;0;9.6.2026. 0:00:00;;;;;;PRIM_UA73;0;0;1;0;0;;;;;;;;;;;0;12962;0;43;1;1;10;;;;;;
CL_PRIM_UA97_A1023;;ABS PRIM_UA97 1/23 mm ;;PRIM_UA97 1;;1;0;-16776961;4026531840;4026531840;4;93;99;0;0;M1;M1;1;0;0;0;0;0;70;0;0;0;;0;9.6.2026. 0:00:00;;;;;;PRIM_UA97;0;0;1;0;0;;;;;;;;;;;0;12963;0;23;1;1;10;;;;;;
BL_T57.7400.01;;DRŽAČ ZA SINHRONIZACIJU T57.7400.01;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;0;0,04;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3243;1125;0;0;1;0;;;;;;
BL_T60.000D;;DRŽAČ ZA SINHRONIZACIJU T60.000D;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KOM;KOM;0;0,04;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3244;1125;0;0;1;0;;;;;;
BL_T60.1125W;;GREDA ZA SINHRONIZACIJU OKRUGLA T60.1125W;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;M1;KOM;0;0,051;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3245;1125;0;0;1;0;Okov\Blum\Vodilice\SynchroSt.mac;;;;;
BL_T60.300D;;GREDA ZA SINHRONIZACIJU KVADRAT T60.300D;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;M1;KOM;0;0,002;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3246;1125;0;0;1;0;Okov\Blum\Vodilice\SynchroSt.mac;;;;;
BL_T60B3030;;TIP-ON BLUMOTION S0 <=10 kg T60B3030;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,334;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3247;0;0;0;1;0;Okov\Blum\Vodilice\Antaro\T60B3030.MAC;;;;;
BL_T60B3130;;TIP-ON BLUMOTION S1 >10-20 kg T60B3130;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,333;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3248;0;0;0;1;0;Okov\Blum\Vodilice\Antaro\T60B3130.MAC;;;;;
BL_T60B3330;;TIP-ON BLUMOTION L1 <=20 kg T60B3330;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,352;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3249;0;0;0;1;0;Okov\Blum\Vodilice\Antaro\T60B3330.MAC;;;;;
BL_T60B3530;;TIP-ON BLUMOTION L3 15-40 kg T60B3530;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,352;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3250;0;0;0;1;0;Okov\Blum\Vodilice\Antaro\T60B3530.MAC;;;;;
SK_D4110CC_19;;Iveral D 4110 CC 19 mm - Eiche Chianti Wild;;D4110CC_19;;19;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;Standard\RubBezMat;;;;D4110CC;1;0;0;0;0;;;;;;;;;;;0;7467;2800;2070;19;1;10;;;;;;
BL_T60B3560;;TIP-ON BLUMOTION L5 35-65 kg T60B3560;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,351;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3251;0;0;0;1;0;Okov\Blum\Vodilice\Antaro\T60B3560.MAC;;;;;
SK_D4204CH_01;;Ultrapas D 4204 CH - Hickory Montana;;D4204CH;;0,8;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;5;5;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;D4204CH;1;0;0;0;0;;;;;;;;;;;0;7468;2750;1300;0,8;1;10;;;;;;
BL_T60L7040;;TIP-ON BLUMOTION S0 <=10 kg T60L7040;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,359;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3252;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\T60L7040.MAC;;;;;
SK_D4204CH_19;;Iveral D 4204 CH 19 mm - Hickory Montana;;D4204CH_19;;19;0;0;4026531840;4026531840;1;0;0;0;0;M2;M2;0;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;Standard\RubBezMat;;;;D4204CH;1;0;0;0;0;;;;;;;;;;;0;7469;2800;2070;19;1;10;;;;;;
BL_T60L7140;;TIP-ON BLUMOTION S1 >10-20 kg T60L7140;;;;0;0;0;4026531840;4026531840;7;166;179;0;0;KPL;KPL;1;0,359;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;3253;0;0;0;1;0;Okov\Blum\Vodilice\LegraBox\T60L7140.MAC;;;;;
